image_path,label
/train_images/475.jpg,16
/train_images/476.jpg,16
/train_images/477.jpg,16
/train_images/478.jpg,16
/train_images/479.jpg,16
/train_images/480.jpg,16
/train_images/481.jpg,16
/train_images/482.jpg,16
/train_images/483.jpg,16
/train_images/484.jpg,16
/train_images/485.jpg,16
/train_images/486.jpg,16
/train_images/487.jpg,16
/train_images/488.jpg,16
/train_images/489.jpg,17
/train_images/490.jpg,17
/train_images/491.jpg,17
/train_images/492.jpg,17
/train_images/493.jpg,17
/train_images/494.jpg,17
/train_images/495.jpg,17
/train_images/496.jpg,17
/train_images/497.jpg,17
/train_images/498.jpg,17
/train_images/499.jpg,17
/train_images/500.jpg,17
/train_images/501.jpg,17
/train_images/502.jpg,17
/train_images/503.jpg,17
/train_images/504.jpg,17
/train_images/505.jpg,17
/train_images/506.jpg,17
/train_images/507.jpg,17
/train_images/508.jpg,17
/train_images/509.jpg,17
/train_images/510.jpg,17
/train_images/511.jpg,17
/train_images/512.jpg,17
/train_images/513.jpg,17
/train_images/514.jpg,17
/train_images/515.jpg,17
/train_images/516.jpg,17
/train_images/517.jpg,17
/train_images/518.jpg,17
/train_images/519.jpg,17
/train_images/520.jpg,17
/train_images/521.jpg,18
/train_images/522.jpg,18
/train_images/523.jpg,18
/train_images/524.jpg,18
/train_images/525.jpg,18
/train_images/526.jpg,18
/train_images/527.jpg,18
/train_images/528.jpg,18
/train_images/529.jpg,18
/train_images/530.jpg,18
/train_images/531.jpg,18
/train_images/532.jpg,18
/train_images/533.jpg,18
/train_images/534.jpg,18
/train_images/535.jpg,18
/train_images/536.jpg,18
/train_images/537.jpg,18
/train_images/538.jpg,18
/train_images/539.jpg,18
/train_images/540.jpg,18
/train_images/541.jpg,19
/train_images/542.jpg,19
/train_images/543.jpg,19
/train_images/544.jpg,19
/train_images/545.jpg,19
/train_images/546.jpg,19
/train_images/547.jpg,19
/train_images/548.jpg,19
/train_images/549.jpg,19
/train_images/550.jpg,19
/train_images/551.jpg,19
/train_images/552.jpg,19
/train_images/553.jpg,19
/train_images/554.jpg,19
/train_images/555.jpg,19
/train_images/556.jpg,19
/train_images/557.jpg,19
/train_images/558.jpg,19
/train_images/559.jpg,19
/train_images/560.jpg,19
/train_images/561.jpg,19
/train_images/562.jpg,19
/train_images/563.jpg,19
/train_images/564.jpg,19
/train_images/565.jpg,19
/train_images/566.jpg,19
/train_images/567.jpg,19
/train_images/568.jpg,19
/train_images/569.jpg,19
/train_images/570.jpg,19
/train_images/571.jpg,19
/train_images/572.jpg,19
/train_images/573.jpg,20
/train_images/574.jpg,20
/train_images/575.jpg,20
/train_images/576.jpg,20
/train_images/577.jpg,20
/train_images/578.jpg,20
/train_images/579.jpg,20
/train_images/580.jpg,20
/train_images/581.jpg,20
/train_images/582.jpg,20
/train_images/583.jpg,20
/train_images/584.jpg,20
/train_images/585.jpg,20
/train_images/586.jpg,20
/train_images/587.jpg,20
/train_images/588.jpg,20
/train_images/589.jpg,20
/train_images/590.jpg,20
/train_images/591.jpg,20
/train_images/592.jpg,20
/train_images/593.jpg,20
/train_images/594.jpg,20
/train_images/595.jpg,20
/train_images/596.jpg,20
/train_images/597.jpg,20
/train_images/598.jpg,20
/train_images/599.jpg,20
/train_images/600.jpg,20
/train_images/601.jpg,20
/train_images/602.jpg,20
/train_images/603.jpg,20
/train_images/604.jpg,20
/train_images/605.jpg,21
/train_images/606.jpg,21
/train_images/607.jpg,21
/train_images/608.jpg,21
/train_images/609.jpg,21
/train_images/610.jpg,21
/train_images/611.jpg,21
/train_images/612.jpg,21
/train_images/613.jpg,21
/train_images/614.jpg,21
/train_images/615.jpg,21
/train_images/616.jpg,21
/train_images/617.jpg,21
/train_images/618.jpg,21
/train_images/619.jpg,21
/train_images/620.jpg,21
/train_images/621.jpg,21
/train_images/622.jpg,21
/train_images/623.jpg,21
/train_images/624.jpg,21
/train_images/625.jpg,21
/train_images/626.jpg,21
/train_images/627.jpg,21
/train_images/628.jpg,21
/train_images/629.jpg,21
/train_images/630.jpg,21
/train_images/631.jpg,21
/train_images/632.jpg,21
/train_images/633.jpg,21
/train_images/634.jpg,21
/train_images/635.jpg,21
/train_images/636.jpg,21
/train_images/637.jpg,22
/train_images/638.jpg,22
/train_images/639.jpg,22
/train_images/640.jpg,22
/train_images/641.jpg,22
/train_images/642.jpg,22
/train_images/643.jpg,22
/train_images/644.jpg,22
/train_images/645.jpg,22
/train_images/646.jpg,22
/train_images/647.jpg,22
/train_images/648.jpg,22
/train_images/649.jpg,22
/train_images/650.jpg,22
/train_images/651.jpg,22
/train_images/652.jpg,22
/train_images/653.jpg,22
/train_images/654.jpg,22
/train_images/655.jpg,22
/train_images/656.jpg,22
/train_images/657.jpg,22
/train_images/658.jpg,22
/train_images/659.jpg,22
/train_images/660.jpg,22
/train_images/661.jpg,22
/train_images/662.jpg,22
/train_images/663.jpg,22
/train_images/664.jpg,22
/train_images/665.jpg,22
/train_images/666.jpg,22
/train_images/667.jpg,22
/train_images/668.jpg,23
/train_images/669.jpg,23
/train_images/670.jpg,23
/train_images/671.jpg,23
/train_images/672.jpg,23
/train_images/673.jpg,23
/train_images/674.jpg,23
/train_images/675.jpg,23
/train_images/676.jpg,23
/train_images/677.jpg,23
/train_images/678.jpg,23
/train_images/679.jpg,23
/train_images/680.jpg,23
/train_images/681.jpg,23
/train_images/682.jpg,23
/train_images/683.jpg,23
/train_images/684.jpg,23
/train_images/685.jpg,23
/train_images/686.jpg,23
/train_images/687.jpg,23
/train_images/688.jpg,23
/train_images/689.jpg,23
/train_images/690.jpg,23
/train_images/691.jpg,23
/train_images/692.jpg,23
/train_images/693.jpg,23
/train_images/694.jpg,23
/train_images/695.jpg,23
/train_images/696.jpg,23
/train_images/697.jpg,23
/train_images/698.jpg,23
/train_images/699.jpg,23
/train_images/700.jpg,24
/train_images/701.jpg,24
/train_images/702.jpg,24
/train_images/703.jpg,24
/train_images/704.jpg,24
/train_images/705.jpg,24
/train_images/706.jpg,24
/train_images/707.jpg,24
/train_images/708.jpg,24
/train_images/709.jpg,24
/train_images/710.jpg,24
/train_images/711.jpg,24
/train_images/712.jpg,24
/train_images/713.jpg,24
/train_images/714.jpg,24
/train_images/715.jpg,24
/train_images/716.jpg,24
/train_images/717.jpg,24
/train_images/718.jpg,24
/train_images/719.jpg,24
/train_images/720.jpg,24
/train_images/721.jpg,24
/train_images/722.jpg,24
/train_images/723.jpg,24
/train_images/724.jpg,24
/train_images/725.jpg,24
/train_images/726.jpg,24
/train_images/727.jpg,25
/train_images/728.jpg,25
/train_images/729.jpg,25
/train_images/730.jpg,25
/train_images/731.jpg,25
/train_images/732.jpg,25
/train_images/733.jpg,25
/train_images/734.jpg,25
/train_images/735.jpg,25
/train_images/736.jpg,25
/train_images/737.jpg,25
/train_images/738.jpg,25
/train_images/739.jpg,25
/train_images/740.jpg,25
/train_images/741.jpg,25
/train_images/742.jpg,25
/train_images/743.jpg,25
/train_images/744.jpg,25
/train_images/745.jpg,25
/train_images/746.jpg,25
/train_images/747.jpg,25
/train_images/748.jpg,25
/train_images/749.jpg,25
/train_images/750.jpg,25
/train_images/751.jpg,25
/train_images/752.jpg,25
/train_images/753.jpg,25
/train_images/754.jpg,25
/train_images/755.jpg,25
/train_images/756.jpg,25
/train_images/757.jpg,25
/train_images/758.jpg,26
/train_images/759.jpg,26
/train_images/760.jpg,26
/train_images/761.jpg,26
/train_images/762.jpg,26
/train_images/763.jpg,26
/train_images/764.jpg,26
/train_images/765.jpg,26
/train_images/766.jpg,26
/train_images/767.jpg,26
/train_images/768.jpg,26
/train_images/769.jpg,26
/train_images/770.jpg,26
/train_images/771.jpg,26
/train_images/772.jpg,26
/train_images/773.jpg,26
/train_images/774.jpg,26
/train_images/775.jpg,26
/train_images/776.jpg,26
/train_images/777.jpg,26
/train_images/778.jpg,26
/train_images/779.jpg,26
/train_images/780.jpg,26
/train_images/781.jpg,26
/train_images/782.jpg,26
/train_images/783.jpg,26
/train_images/784.jpg,26
/train_images/785.jpg,26
/train_images/786.jpg,26
/train_images/787.jpg,26
/train_images/788.jpg,26
/train_images/789.jpg,27
/train_images/790.jpg,27
/train_images/791.jpg,27
/train_images/792.jpg,27
/train_images/793.jpg,27
/train_images/794.jpg,27
/train_images/795.jpg,27
/train_images/796.jpg,27
/train_images/797.jpg,27
/train_images/798.jpg,27
/train_images/799.jpg,27
/train_images/800.jpg,27
/train_images/801.jpg,27
/train_images/802.jpg,27
/train_images/803.jpg,27
/train_images/804.jpg,27
/train_images/805.jpg,27
/train_images/806.jpg,27
/train_images/807.jpg,27
/train_images/808.jpg,27
/train_images/809.jpg,27
/train_images/810.jpg,27
/train_images/811.jpg,27
/train_images/812.jpg,27
/train_images/813.jpg,27
/train_images/814.jpg,27
/train_images/815.jpg,27
/train_images/816.jpg,27
/train_images/817.jpg,27
/train_images/818.jpg,27
/train_images/819.jpg,27
/train_images/820.jpg,28
/train_images/821.jpg,28
/train_images/822.jpg,28
/train_images/823.jpg,28
/train_images/824.jpg,28
/train_images/825.jpg,28
/train_images/826.jpg,28
/train_images/827.jpg,28
/train_images/828.jpg,28
/train_images/829.jpg,28
/train_images/830.jpg,28
/train_images/831.jpg,28
/train_images/832.jpg,28
/train_images/833.jpg,28
/train_images/834.jpg,28
/train_images/835.jpg,28
/train_images/836.jpg,28
/train_images/837.jpg,28
/train_images/838.jpg,28
/train_images/839.jpg,28
/train_images/840.jpg,28
/train_images/841.jpg,28
/train_images/842.jpg,28
/train_images/843.jpg,28
/train_images/844.jpg,28
/train_images/845.jpg,28
/train_images/846.jpg,28
/train_images/847.jpg,28
/train_images/848.jpg,28
/train_images/849.jpg,28
/train_images/850.jpg,28
/train_images/851.jpg,29
/train_images/852.jpg,29
/train_images/853.jpg,29
/train_images/854.jpg,29
/train_images/855.jpg,29
/train_images/856.jpg,29
/train_images/857.jpg,29
/train_images/858.jpg,29
/train_images/859.jpg,29
/train_images/860.jpg,29
/train_images/861.jpg,29
/train_images/862.jpg,29
/train_images/863.jpg,29
/train_images/864.jpg,29
/train_images/865.jpg,29
/train_images/866.jpg,29
/train_images/867.jpg,29
/train_images/868.jpg,29
/train_images/869.jpg,29
/train_images/870.jpg,29
/train_images/871.jpg,29
/train_images/872.jpg,29
/train_images/873.jpg,29
/train_images/874.jpg,29
/train_images/875.jpg,29
/train_images/876.jpg,29
/train_images/877.jpg,29
/train_images/878.jpg,29
/train_images/879.jpg,29
/train_images/880.jpg,29
/train_images/881.jpg,29
/train_images/882.jpg,30
/train_images/883.jpg,30
/train_images/884.jpg,30
/train_images/885.jpg,30
/train_images/886.jpg,30
/train_images/887.jpg,30
/train_images/888.jpg,30
/train_images/889.jpg,30
/train_images/890.jpg,30
/train_images/891.jpg,30
/train_images/892.jpg,30
/train_images/893.jpg,30
/train_images/894.jpg,30
/train_images/895.jpg,30
/train_images/896.jpg,30
/train_images/897.jpg,30
/train_images/898.jpg,30
/train_images/899.jpg,30
/train_images/900.jpg,30
/train_images/901.jpg,30
/train_images/902.jpg,30
/train_images/903.jpg,30
/train_images/904.jpg,30
/train_images/905.jpg,30
/train_images/906.jpg,30
/train_images/907.jpg,30
/train_images/908.jpg,30
/train_images/909.jpg,30
/train_images/910.jpg,30
/train_images/911.jpg,30
/train_images/912.jpg,30
/train_images/913.jpg,31
/train_images/914.jpg,31
/train_images/915.jpg,31
/train_images/916.jpg,31
/train_images/917.jpg,31
/train_images/918.jpg,31
/train_images/919.jpg,31
/train_images/920.jpg,31
/train_images/921.jpg,31
/train_images/922.jpg,31
/train_images/923.jpg,31
/train_images/924.jpg,31
/train_images/925.jpg,31
/train_images/926.jpg,31
/train_images/927.jpg,31
/train_images/928.jpg,31
/train_images/929.jpg,31
/train_images/930.jpg,31
/train_images/931.jpg,31
/train_images/932.jpg,31
/train_images/933.jpg,31
/train_images/934.jpg,31
/train_images/935.jpg,31
/train_images/936.jpg,31
/train_images/937.jpg,31
/train_images/938.jpg,31
/train_images/939.jpg,31
/train_images/940.jpg,31
/train_images/941.jpg,31
/train_images/942.jpg,31
/train_images/943.jpg,32
/train_images/944.jpg,32
/train_images/945.jpg,32
/train_images/946.jpg,32
/train_images/947.jpg,32
/train_images/948.jpg,32
/train_images/949.jpg,32
/train_images/950.jpg,32
/train_images/951.jpg,32
/train_images/952.jpg,32
/train_images/953.jpg,32
/train_images/954.jpg,32
/train_images/955.jpg,32
/train_images/956.jpg,32
/train_images/957.jpg,32
/train_images/958.jpg,32
/train_images/959.jpg,32
/train_images/960.jpg,32
/train_images/961.jpg,32
/train_images/962.jpg,32
/train_images/963.jpg,32
/train_images/964.jpg,32
/train_images/965.jpg,32
/train_images/966.jpg,32
/train_images/967.jpg,32
/train_images/968.jpg,32
/train_images/969.jpg,32
/train_images/970.jpg,32
/train_images/971.jpg,33
/train_images/972.jpg,33
/train_images/973.jpg,33
/train_images/974.jpg,33
/train_images/975.jpg,33
/train_images/976.jpg,33
/train_images/977.jpg,33
/train_images/978.jpg,33
/train_images/979.jpg,33
/train_images/980.jpg,33
/train_images/981.jpg,33
/train_images/982.jpg,33
/train_images/983.jpg,33
/train_images/984.jpg,33
/train_images/985.jpg,33
/train_images/986.jpg,33
/train_images/987.jpg,33
/train_images/988.jpg,33
/train_images/989.jpg,33
/train_images/990.jpg,33
/train_images/991.jpg,33
/train_images/992.jpg,33
/train_images/993.jpg,33
/train_images/994.jpg,33
/train_images/995.jpg,33
/train_images/996.jpg,33
/train_images/997.jpg,33
/train_images/998.jpg,33
/train_images/999.jpg,33
/train_images/1000.jpg,33
/train_images/1001.jpg,34
/train_images/1002.jpg,34
/train_images/1003.jpg,34
/train_images/1004.jpg,34
/train_images/1005.jpg,34
/train_images/1006.jpg,34
/train_images/1007.jpg,34
/train_images/1008.jpg,34
/train_images/1009.jpg,34
/train_images/1010.jpg,34
/train_images/1011.jpg,34
/train_images/1012.jpg,34
/train_images/1013.jpg,34
/train_images/1014.jpg,34
/train_images/1015.jpg,34
/train_images/1016.jpg,34
/train_images/1017.jpg,34
/train_images/1018.jpg,34
/train_images/1019.jpg,34
/train_images/1020.jpg,34
/train_images/1021.jpg,34
/train_images/1022.jpg,34
/train_images/1023.jpg,34
/train_images/1024.jpg,34
/train_images/1025.jpg,34
/train_images/1026.jpg,34
/train_images/1027.jpg,34
/train_images/1028.jpg,34
/train_images/1029.jpg,34
/train_images/1030.jpg,34
/train_images/1031.jpg,35
/train_images/1032.jpg,35
/train_images/1033.jpg,35
/train_images/1034.jpg,35
/train_images/1035.jpg,35
/train_images/1036.jpg,35
/train_images/1037.jpg,35
/train_images/1038.jpg,35
/train_images/1039.jpg,35
/train_images/1040.jpg,35
/train_images/1041.jpg,35
/train_images/1042.jpg,35
/train_images/1043.jpg,35
/train_images/1044.jpg,35
/train_images/1045.jpg,35
/train_images/1046.jpg,35
/train_images/1047.jpg,35
/train_images/1048.jpg,35
/train_images/1049.jpg,35
/train_images/1050.jpg,35
/train_images/1051.jpg,35
/train_images/1052.jpg,35
/train_images/1053.jpg,35
/train_images/1054.jpg,35
/train_images/1055.jpg,35
/train_images/1056.jpg,35
/train_images/1057.jpg,35
/train_images/1058.jpg,35
/train_images/1059.jpg,35
/train_images/1060.jpg,35
/train_images/1061.jpg,36
/train_images/1062.jpg,36
/train_images/1063.jpg,36
/train_images/1064.jpg,36
/train_images/1065.jpg,36
/train_images/1066.jpg,36
/train_images/1067.jpg,36
/train_images/1068.jpg,36
/train_images/1069.jpg,36
/train_images/1070.jpg,36
